SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-00553456,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 01:53:16 PM,04/05/2022 02:20:26 PM,04/05/2022 02:20:26 PM,2107 W 71ST ST,,,60636,2107,W,71ST,ST,false,false,,,67,17,,K039,3,07,0735,33,,13,3,4,1163495.266402,1857487.726309,41.764586122,-87.676312982,"(41.764586121569195, -87.67631298234089)"
SR22-00552431,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 12:08:51 PM,04/05/2022 02:21:51 PM,04/05/2022 02:21:51 PM,8307 S PEORIA ST,,,60620,8307,S,PEORIA,ST,false,false,,,71,21,,N042,1,06,0613,34,,12,3,4,1171821.761652,1849712.803891,41.743072151,-87.646021813,"(41.74307215112496, -87.64602181262863)"
SR22-00552185,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/05/2022 11:44:12 AM,04/05/2022 01:10:45 PM,04/05/2022 01:10:45 PM,3000 N NORDICA AVE,,,60634,3000,N,NORDICA,AVE,false,false,,,18,29,,Y115,1,25,2511,31,,11,3,4,1128599.905021,1919190.655183,41.934569267,-87.80281938,"(41.93456926732368, -87.80281937966296)"
SR22-00551888,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 11:13:44 AM,04/05/2022 02:15:38 PM,04/05/2022 02:15:38 PM,1520 E 72ND PL,,,60619,1520,E,72ND,PL,false,false,,,43,7,,T039,2,03,0324,1,,11,3,4,1187703.442116,1857303.246465,41.763538218,-87.587590215,"(41.76353821819092, -87.58759021534411)"
SR22-00551762,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/05/2022 11:00:55 AM,04/05/2022 01:08:17 PM,04/05/2022 01:08:17 PM,732 S FINANCIAL PL,,,60605,732,S,FINANCIAL,PL,false,false,,,32,25,,P024,2,01,0123,13,,11,3,4,1175005.426465,1896784.416433,41.872170806,-87.632951251,"(41.87217080560646, -87.63295125062304)"
SR22-00550429,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 08:49:24 AM,04/05/2022 02:25:20 PM,04/05/2022 02:25:20 PM,4840 W VAN BUREN ST,,,60644,4840,W,VAN BUREN,ST,false,false,,,25,29,,D023,3,15,1533,2,,8,3,4,1144019.799863,1897642.432108,41.875162748,-87.746691926,"(41.875162747994025, -87.74669192601421)"
SR22-00549470,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 06:02:32 AM,10/10/2022 12:00:39 AM,04/17/2022 05:57:46 PM,5516 W 55TH ST,,,60638,5516,W,55TH,ST,true,false,,SR22-00542749,56,23,,C034,1,08,0814,8,,6,3,4,1140419.023393,1867623.473126,41.792852969,-87.760647525,"(41.79285296926629, -87.7606475247141)"
SR22-00548873,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/04/2022 09:18:28 PM,04/05/2022 01:09:25 PM,04/05/2022 01:09:25 PM,3006 W FLETCHER ST,,,60618,3006,W,FLETCHER,ST,true,false,,SR22-00548866,21,33,,I015,1,14,1411,13,,21,2,4,1155729.142536,1920862.287259,41.938652398,-87.70307324,"(41.938652397772145, -87.70307323996369)"
SR22-00548866,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/04/2022 09:17:05 PM,04/05/2022 01:09:24 PM,04/05/2022 01:09:24 PM,3006 W FLETCHER ST,,,60618,3006,W,FLETCHER,ST,false,false,,,21,33,,I015,1,14,1411,13,,21,2,4,1155729.142536,1920862.287259,41.938652398,-87.70307324,"(41.938652397772145, -87.70307323996369)"
SR22-00547948,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/04/2022 05:14:07 PM,04/05/2022 01:16:45 PM,04/05/2022 01:16:45 PM,5757 S CAMPBELL AVE,,,60629,5757,S,CAMPBELL,AVE,false,false,,,63,16,,J035,2,08,0824,11,,17,2,4,1160772.377273,1866176.373838,41.788485631,-87.686053455,"(41.78848563115953, -87.68605345474096)"
SR22-00547477,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/04/2022 04:10:36 PM,04/05/2022 01:13:20 PM,04/05/2022 01:13:20 PM,2459 W LEXINGTON ST,,,60612,2459,W,LEXINGTON,ST,false,false,,,28,28,,J024,3,11,1135,11,,16,2,4,1159888.901945,1896542.211864,41.871831228,-87.688457049,"(41.87183122845776, -87.68845704936041)"
SR22-00545578,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/04/2022 12:44:43 PM,04/05/2022 02:23:32 PM,04/05/2022 02:23:32 PM,942 N HAMLIN AVE,,,60651,942,N,HAMLIN,AVE,true,false,,SR22-00535598,23,27,,G020,1,11,1112,19,,12,2,4,1150845.342522,1906188.387188,41.898483008,-87.7214073,"(41.898483007613095, -87.7214072999907)"
SR22-00544832,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/04/2022 11:15:11 AM,04/05/2022 09:43:46 AM,04/05/2022 09:43:46 AM,2625 N STOCKTON DR,,,60614,2625,N,STOCKTON,DR,false,false,,,7,43,,P016,3,19,1935,32,,11,2,4,1173263.547752,1918049.286123,41.930561584,-87.638714225,"(41.93056158378322, -87.63871422539597)"
SR22-00544581,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/04/2022 10:43:46 AM,04/05/2022 02:27:37 PM,04/05/2022 02:27:37 PM,2500 N ASHLAND AVE,,,60614,2500,N,ASHLAND,AVE,true,false,,SR22-00540989,7,32,,L016,3,19,1931,13,,10,2,4,1165213.947616,1916742.411454,41.927150586,-87.668331798,"(41.927150586028006, -87.66833179803017)"
SR22-00544172,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/04/2022 09:52:56 AM,04/05/2022 01:17:23 PM,04/05/2022 01:17:23 PM,3828 N BERNARD ST,,,60618,3828,N,BERNARD,ST,false,false,,,16,35,,H013,3,17,1732,26,,9,2,4,1152638.213138,1925390.014497,41.951138616,-87.71431303,"(41.95113861596989, -87.71431303016628)"
SR22-00544022,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Alderman's Office,04/04/2022 09:33:07 AM,04/05/2022 02:26:55 PM,04/05/2022 02:26:55 PM,4459 W DIVERSEY AVE,,,60639,4459,W,DIVERSEY,AVE,false,false,,,20,31,,E016,2,25,2524,13,,9,2,4,1145936.743192,1918206.663393,41.931557039,-87.739130609,"(41.93155703879251, -87.73913060864783)"
SR22-00543780,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/04/2022 09:08:50 AM,03/14/2023 05:13:58 PM,04/04/2022 04:45:05 PM,1458 N WESTERN AVE,,,60622,1458,N,WESTERN,AVE,false,false,,,24,1,,J019,2,14,1423,38,,9,2,4,1160052.75339,1909860.822206,41.908375273,-87.687487439,"(41.908375273237134, -87.68748743881925)"
SR22-00543580,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/04/2022 08:47:14 AM,04/05/2022 02:16:44 PM,04/05/2022 02:16:44 PM,4005 S BRIGHTON PL,,,60632,4005,S,BRIGHTON,PL,false,false,,,58,12,,J031,2,09,0921,13,,8,2,4,1159151.22032,1877929.945163,41.820772299,-87.691675941,"(41.820772298598456, -87.69167594134711)"
SR22-00543288,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/04/2022 08:09:17 AM,04/05/2022 02:15:15 PM,04/05/2022 02:15:15 PM,1523 E 72ND PL,,,60619,1523,E,72ND,PL,false,false,,,43,7,,T039,2,03,0324,1,,8,2,4,1187704.846194,1857193.063952,41.763235834,-87.58758857,"(41.76323583412908, -87.58758857030642)"
SR22-00542749,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/04/2022 05:20:12 AM,10/10/2022 12:00:39 AM,04/17/2022 05:57:46 PM,5516 W 55TH ST,,,60638,5516,W,55TH,ST,false,false,,,56,23,,C034,1,08,0814,8,,5,2,4,1140419.023393,1867623.473126,41.792852969,-87.760647525,"(41.79285296926629, -87.7606475247141)"
SR22-00541718,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 07:59:10 PM,04/05/2022 02:40:19 PM,04/05/2022 02:40:19 PM,6444 W BELMONT AVE,,,60634,6444,W,BELMONT,AVE,false,false,,,17,36,,Z114,3,16,1632,26,,19,1,4,1132613.781571,1920668.104304,41.938554452,-87.788033537,"(41.93855445228745, -87.78803353733325)"
SR22-00541332,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/03/2022 06:30:57 PM,04/05/2022 02:23:54 PM,04/05/2022 02:23:54 PM,1556 N LA SALLE DR,,,60610,1556,N,LA SALLE,DR,false,false,,,8,27,,P019,2,18,1821,12,,18,1,4,1174809.063935,1910833.378406,41.910726334,-87.633251333,"(41.91072633431843, -87.63325133342755)"
SR22-00541310,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 06:27:40 PM,04/05/2022 01:14:40 PM,04/05/2022 01:14:40 PM,6024 S GREEN ST,,,60621,6024,S,GREEN,ST,false,false,,,68,16,,N036,1,07,0712,25,,18,1,4,1171577.688658,1864787.950389,41.784445578,-87.646475042,"(41.78444557768072, -87.64647504247294)"
SR22-00541211,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/03/2022 06:05:35 PM,04/05/2022 02:29:28 PM,04/05/2022 02:29:28 PM,2328 N NORMANDY AVE,,,60707,2328,N,NORMANDY,AVE,false,false,,,18,36,,Z117,1,25,2512,3,,18,1,4,1131383.875086,1914656.633181,41.922079635,-87.792693134,"(41.9220796346241, -87.79269313369726)"
SR22-00540989,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/03/2022 05:16:05 PM,04/05/2022 02:27:37 PM,04/05/2022 02:27:37 PM,2500 N ASHLAND AVE,,,60614,2500,N,ASHLAND,AVE,false,false,,,7,32,,L016,3,19,1931,13,,17,1,4,1165140.391376,1916715.319834,41.92707781,-87.668602857,"(41.927077810127415, -87.6686028571663)"
SR22-00540554,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 03:32:49 PM,04/05/2022 02:16:24 PM,04/05/2022 02:16:24 PM,12905 S SAGINAW AVE,,,60633,12905,S,SAGINAW,AVE,false,false,,,55,10,,W053,3,04,0433,9,,15,1,4,1196173.556042,1819929.16182,41.660774496,-87.557779914,"(41.66077449613954, -87.55777991448286)"
SR22-00540492,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/03/2022 03:19:41 PM,04/05/2022 02:41:56 PM,04/05/2022 02:41:56 PM,1342 W HOOD AVE,,,60660,1342,W,HOOD,AVE,false,false,,,77,48,,M007,3,24,2433,25,,15,1,4,1166057.041908,1941031.975737,41.993784153,-87.664537176,"(41.993784152822776, -87.66453717603045)"
SR22-00540035,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 01:21:44 PM,04/05/2022 02:20:55 PM,04/05/2022 02:20:55 PM,8618 S ABERDEEN ST,,,60620,8618,S,ABERDEEN,ST,false,false,,,71,21,,N042,1,06,0613,33,,13,1,4,1170419.392768,1847549.788361,41.737167159,-87.651222966,"(41.737167158734835, -87.65122296584299)"
SR22-00539819,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 12:21:03 PM,04/04/2022 04:27:17 PM,04/04/2022 04:27:17 PM,4417 S BERKELEY AVE,,,60653,4417,S,BERKELEY,AVE,false,false,,,39,4,,S032,2,02,0222,5,,12,1,4,1184059.392663,1875864.018324,41.814556473,-87.600366279,"(41.81455647278289, -87.60036627852469)"
SR22-00539291,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 09:46:47 AM,10/10/2022 12:00:39 AM,04/11/2022 02:37:13 PM,5516 W 65TH ST,,,60638,5516,W,65TH,ST,false,false,,,64,13,,C037,1,08,0813,43,,9,1,4,1140662.345097,1860992.239674,41.774651254,-87.759917436,"(41.77465125447234, -87.75991743612768)"
SR22-00538986,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 08:28:54 AM,04/03/2022 10:20:23 AM,04/03/2022 10:20:23 AM,12240 S PRINCETON AVE,,,60628,12240,S,PRINCETON,AVE,false,false,,,53,34,,P051,2,05,0523,3,,8,1,4,1176409.891872,1823580.039113,41.671258348,-87.629992838,"(41.671258347946235, -87.62999283833555)"
SR22-00538972,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/03/2022 08:23:02 AM,04/05/2022 01:44:42 PM,04/05/2022 01:44:42 PM,4310 S HOMAN AVE,,,60632,4310,S,HOMAN,AVE,false,false,,,58,14,,H032,2,08,0821,16,,8,1,4,1154324.821513,1875794.019962,41.815008577,-87.709438505,"(41.815008577122896, -87.70943850546269)"
SR22-00538850,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 07:39:26 AM,04/05/2022 02:40:43 PM,04/05/2022 02:40:43 PM,4907 W IOWA ST,,,60651,4907,W,IOWA,ST,false,false,,,25,37,,D020,3,15,1531,27,,7,1,4,1143417.995228,1905460.303423,41.896627194,-87.748705984,"(41.89662719415256, -87.74870598355615)"
SR22-00538452,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/03/2022 02:17:10 AM,04/05/2022 01:46:15 PM,04/05/2022 01:46:15 PM,1133 N DEARBORN ST,,,60610,1133,N,DEARBORN,ST,false,false,,,8,2,,P020,2,18,1824,42,,2,1,4,1175846.691651,1908020.037636,41.902983094,-87.629524307,"(41.90298309445314, -87.62952430736912)"
SR22-00538049,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/02/2022 09:55:59 PM,04/03/2022 09:33:48 AM,04/03/2022 09:33:48 AM,6922 N MINNETONKA AVE,,,60646,6922,N,MINNETONKA,AVE,false,false,,,12,41,,C005,2,16,1621,9,,21,7,4,1138927.893549,1945719.469976,42.007185004,-87.764215684,"(42.00718500442817, -87.76421568413612)"
SR22-00538038,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/02/2022 09:53:38 PM,04/05/2022 09:44:36 AM,04/05/2022 09:44:36 AM,1220 W JACKSON BLVD,,,60607,1220,W,JACKSON,BLVD,false,false,,,28,28,,M023,3,12,1231,8,,21,7,4,1168182.602307,1898805.222348,41.877866088,-87.657942213,"(41.87786608775862, -87.65794221330756)"
SR22-00537717,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/02/2022 07:53:14 PM,04/05/2022 02:28:47 PM,04/05/2022 02:28:47 PM,2224 N NAGLE AVE,,,60707,2224,N,NAGLE,AVE,false,false,,,19,36,,Z117,1,25,2512,4,,19,7,4,1132967.893121,1914209.537817,41.920825199,-87.786883352,"(41.920825199037914, -87.78688335239875)"
SR22-00537465,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/02/2022 06:35:23 PM,04/04/2022 04:46:52 PM,04/04/2022 04:46:52 PM,4626 S WOLCOTT AVE,,,60609,4626,S,WOLCOTT,AVE,false,false,,,61,15,,L032,2,09,0924,13,,18,7,4,1164394.141518,1873866.288161,41.809512107,-87.672556987,"(41.80951210650318, -87.67255698668588)"
SR22-00536708,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/02/2022 03:16:11 PM,04/05/2022 02:24:40 PM,04/05/2022 02:24:40 PM,5814 W LAKE ST,,,60644,5814,W,LAKE,ST,false,false,,,25,29,,B021,1,15,1512,26,,15,7,4,1137499.504204,1902325.37012,41.888133148,-87.770519439,"(41.888133147917024, -87.77051943912242)"
SR22-00535995,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/02/2022 12:04:03 PM,04/02/2022 01:18:13 PM,04/02/2022 01:18:13 PM,1450 E 53RD DR,,,60615,1450,E,53RD,DR,false,false,,,41,4,,T034,3,02,0234,1,,12,7,4,1185931.190412,1870236.269584,41.799069507,-87.593678054,"(41.79906950729013, -87.59367805440527)"
SR22-00535963,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/02/2022 11:56:02 AM,04/02/2022 01:17:28 PM,04/02/2022 01:17:28 PM,1446 E 53RD DR,,,60615,1446,E,53RD,DR,false,false,,,41,4,,T034,3,02,0234,1,,11,7,4,1185893.897329,1870276.50109,41.799180786,-87.593813546,"(41.79918078610092, -87.59381354566362)"
SR22-00535750,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/02/2022 11:01:47 AM,04/05/2022 02:14:48 PM,04/05/2022 02:14:48 PM,7144 S NORMAL BLVD,,,60621,7144,S,NORMAL,BLVD,false,false,,,68,6,,O039,3,07,0732,12,,11,7,4,1174120.449856,1857349.36039,41.76397712,-87.637373003,"(41.76397711996789, -87.63737300314443)"
SR22-00535746,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/02/2022 11:00:23 AM,04/03/2022 01:30:42 PM,04/03/2022 01:30:42 PM,5516 W 55TH ST,,,60638,5516,W,55TH,ST,false,false,,,56,23,,C034,1,08,0814,8,,11,7,4,1140419.023393,1867623.473126,41.792852969,-87.760647525,"(41.79285296926629, -87.7606475247141)"
SR22-00535598,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/02/2022 10:26:23 AM,04/05/2022 02:23:32 PM,04/05/2022 02:23:32 PM,942 N HAMLIN AVE,,,60651,942,N,HAMLIN,AVE,false,false,,,23,27,,G020,1,11,1112,19,,10,7,4,1150845.342522,1906188.387188,41.898483008,-87.7214073,"(41.898483007613095, -87.7214072999907)"
SR22-00535375,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/02/2022 09:29:20 AM,04/04/2022 04:23:25 PM,04/04/2022 04:23:25 PM,2230 W MCLEAN AVE,,,60647,2230,W,MCLEAN,AVE,false,false,,,22,32,,K017,3,14,1432,5,,9,7,4,1161033.451142,1913662.147872,41.918786071,-87.683779086,"(41.918786071471956, -87.68377908604022)"
SR22-00535142,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/02/2022 08:25:49 AM,04/02/2022 01:13:45 PM,04/02/2022 01:13:45 PM,38 S MICHIGAN AVE,,,60604,38,S,MICHIGAN,AVE,false,false,,,32,42,,Q023,1,01,0112,33,,8,7,4,1177324.389883,1899960.944236,41.880835143,-87.624341106,"(41.88083514278449, -87.62434110643584)"
SR22-00535105,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/02/2022 08:14:35 AM,04/05/2022 02:26:19 PM,04/05/2022 02:26:19 PM,3122 N LONG AVE,,,60641,3122,N,LONG,AVE,false,false,,,19,31,,C015,1,25,2514,31,,8,7,4,1139742.393947,1920347.037941,41.937545994,-87.761841675,"(41.937545994428056, -87.76184167454473)"
SR22-00534993,Nuisance Animal Complaint,EAB,Animal Care and Control,Animal Care and Control,Completed,Phone Call,04/02/2022 07:36:06 AM,04/02/2022 09:34:32 AM,04/02/2022 09:34:32 AM,7239 S MILLARD AVE,,,60629,7239,S,MILLARD,AVE,false,false,,,65,13,,G039,3,08,0833,19,,7,7,4,1153370.348536,1856202.621305,41.761265817,-87.713457813,"(41.76126581660017, -87.71345781255258)"
SR22-00534988,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/02/2022 07:35:30 AM,04/04/2022 04:20:34 PM,04/04/2022 04:20:34 PM,1620 N MONITOR AVE,,,60639,1620,N,MONITOR,AVE,false,false,,,25,29,,B018,3,25,2531,17,,7,7,4,1137103.060418,1910291.158157,41.909999393,-87.771783863,"(41.90999939348926, -87.77178386255174)"
SR22-00534902,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/02/2022 07:01:14 AM,04/05/2022 02:16:02 PM,04/05/2022 02:16:02 PM,8533 S OGLESBY AVE,,,60617,8533,S,OGLESBY,AVE,false,false,,,46,8,,V042,1,04,0412,46,,7,7,4,1193399.695861,1848711.150836,41.739823392,-87.566993135,"(41.73982339202038, -87.5669931349053)"
SR22-00534394,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/01/2022 11:23:44 PM,04/05/2022 11:22:18 AM,04/05/2022 11:22:18 AM,927 W LAWRENCE AVE,,,60640,927,W,LAWRENCE,AVE,false,false,,,3,46,,N011,1,19,1914,21,,23,6,4,1169110.511403,1932035.492205,41.969031597,-87.653567956,"(41.96903159742397, -87.65356795571745)"
SR22-00533623,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/01/2022 07:46:39 PM,04/02/2022 08:02:26 AM,04/02/2022 08:02:26 AM,8115 S TROY ST,,,60652,8115,S,TROY,ST,false,false,,,70,18,,I041,3,08,0835,8,,19,6,4,1156868.892185,1850563.039005,41.745720007,-87.700787216,"(41.74572000716174, -87.70078721635083)"
SR22-00533531,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/01/2022 07:22:49 PM,04/02/2022 08:12:41 AM,04/02/2022 08:12:41 AM,2907 W 38TH ST,,,60632,2907,W,38TH,ST,false,false,,,58,12,,I030,1,09,0911,12,,19,6,4,1157564.020542,1879237.42453,41.824392563,-87.697463085,"(41.82439256326063, -87.6974630854705)"
SR22-00533218,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/01/2022 06:07:34 PM,04/05/2022 02:28:16 PM,04/05/2022 02:28:16 PM,323 W 111TH ST,,,60628,323,W,111TH,ST,false,false,,,49,34,,P049,2,05,0522,37,,18,6,4,1175999.641955,1831235.788232,41.692276089,-87.631266005,"(41.69227608891303, -87.63126600540417)"
SR22-00533007,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/01/2022 05:19:08 PM,04/05/2022 02:25:47 PM,04/05/2022 02:25:47 PM,2444 N PARKSIDE AVE,,,60639,2444,N,PARKSIDE,AVE,false,false,,,19,30,,B016,1,25,2515,6,,17,6,4,1138217.144372,1915894.286925,41.925354931,-87.76755531,"(41.925354931247064, -87.76755531011355)"
SR22-00532592,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/01/2022 04:11:31 PM,04/05/2022 02:22:48 PM,04/05/2022 02:22:48 PM,1714 W 19TH ST,,,60608,1714,W,19TH,ST,false,false,,,31,25,,L026,3,12,1234,19,,16,6,4,1165149.500116,1890848.56778,41.856097285,-87.669304962,"(41.85609728499024, -87.66930496208374)"
SR22-00532497,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/01/2022 03:59:42 PM,04/02/2022 08:09:57 AM,04/02/2022 08:09:57 AM,2500 N ASHLAND AVE,,,60614,2500,N,ASHLAND,AVE,false,false,,,7,32,,L016,3,19,1931,13,,15,6,4,1165140.391376,1916715.319834,41.92707781,-87.668602857,"(41.927077810127415, -87.6686028571663)"
SR22-00531701,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/01/2022 02:26:21 PM,04/07/2022 08:27:10 AM,04/07/2022 08:27:10 AM,5724 N LEONARD AVE,,,60646,5724,N,LEONARD,AVE,false,false,,,11,39,,B007,2,16,1622,24,,14,6,4,1137619.320167,1938520.976254,41.987455555,-87.769204722,"(41.987455554510646, -87.76920472207343)"
SR22-00531322,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Alderman's Office,04/01/2022 01:53:54 PM,04/03/2022 09:33:32 AM,04/03/2022 09:33:32 AM,843 E 89TH ST,,,60619,843,E,89TH,ST,true,false,,SR22-00528848,44,8,,S043,3,06,0633,25,,13,6,4,1183598.392726,1846079.289669,41.732835167,-87.602985073,"(41.73283516656284, -87.60298507308624)"
SR22-00530902,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/01/2022 01:10:04 PM,04/02/2022 08:04:02 AM,04/02/2022 08:04:02 AM,3212 W HOLLYWOOD AVE,,,60659,3212,W,HOLLYWOOD,AVE,false,false,,,13,39,,H008,1,17,1711,13,,13,6,4,1153972.741971,1937811.592275,41.985197628,-87.709074637,"(41.98519762790764, -87.70907463660633)"
SR22-00530742,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/01/2022 12:49:30 PM,04/05/2022 02:41:30 PM,04/05/2022 02:41:30 PM,4124 N ASHLAND AVE,,,60613,4124,N,ASHLAND,AVE,false,false,,,6,47,,L012,1,19,1912,25,,12,6,4,1164826.767655,1927594.416842,41.956937285,-87.66944568,"(41.956937285154545, -87.66944567978094)"
